CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
╝Г╤И╔╚,1992,8,121.25,24.90,8.05598,
╝Г╤И╔╚,1992,9,121.25,24.90,5.34483,
╝Г╤И╔╚,1992,10,121.25,24.90,2.2332,
╝Г╤И╔╚,1992,11,121.25,24.90,0.180049,
╝Г╤И╔╚,1992,12,121.25,24.90,1.75104,
╝Г╤И╔╚,1993,1,121.25,24.90,3.76131,
╝Г╤И╔╚,1993,2,121.25,24.90,0.513558,
╝Г╤И╔╚,1993,3,121.25,24.90,5.78254,
╝Г╤И╔╚,1993,4,121.25,24.90,6.10865,
╝Г╤И╔╚,1993,5,121.25,24.90,3.85075,
╝Г╤И╔╚,1993,6,121.25,24.90,13.238,
╝Г╤И╔╚,1993,7,121.25,24.90,2.35089,
╝Г╤И╔╚,1993,8,121.25,24.90,3.46294,
╝Г╤И╔╚,1993,9,121.25,24.90,1.24135,
╝Г╤И╔╚,1993,10,121.25,24.90,1.48281,
╝Г╤И╔╚,1993,11,121.25,24.90,1.72283,
╝Г╤И╔╚,1993,12,121.25,24.90,0.828624,
╝Г╤И╔╚,1994,1,121.25,24.90,1.6629,
╝Г╤И╔╚,1994,2,121.25,24.90,9.22993,
╝Г╤И╔╚,1994,3,121.25,24.90,3.8371,
╝Г╤И╔╚,1994,4,121.25,24.90,1.21484,
╝Г╤И╔╚,1994,5,121.25,24.90,4.34592,
╝Г╤И╔╚,1994,6,121.25,24.90,3.7345,
╝Г╤И╔╚,1994,7,121.25,24.90,2.57193,
╝Г╤И╔╚,1994,8,121.25,24.90,14.4742,
╝Г╤И╔╚,1994,9,121.25,24.90,4.00155,
╝Г╤И╔╚,1994,10,121.25,24.90,4.95362,
╝Г╤И╔╚,1994,11,121.25,24.90,0,
╝Г╤И╔╚,1994,12,121.25,24.90,1.31592,
╝Г╤И╔╚,1995,1,121.25,24.90,2.81327,
╝Г╤И╔╚,1995,2,121.25,24.90,8.23316,
╝Г╤И╔╚,1995,3,121.25,24.90,6.68741,
╝Г╤И╔╚,1995,4,121.25,24.90,3.36597,
╝Г╤И╔╚,1995,5,121.25,24.90,6.04,
╝Г╤И╔╚,1995,6,121.25,24.90,3.95533,
╝Г╤И╔╚,1995,7,121.25,24.90,13.4743,
╝Г╤И╔╚,1995,8,121.25,24.90,2.88423,
╝Г╤И╔╚,1995,9,121.25,24.90,3.24889,
╝Г╤И╔╚,1995,10,121.25,24.90,0.0512884,
╝Г╤И╔╚,1995,11,121.25,24.90,0.760981,
╝Г╤И╔╚,1995,12,121.25,24.90,0.610766,
╝Г╤И╔╚,1996,1,121.25,24.90,0.368099,
╝Г╤И╔╚,1996,2,121.25,24.90,3.51163,
╝Г╤И╔╚,1996,3,121.25,24.90,5.56685,
╝Г╤И╔╚,1996,4,121.25,24.90,7.26118,
╝Г╤И╔╚,1996,5,121.25,24.90,6.61474,
╝Г╤И╔╚,1996,6,121.25,24.90,3.57692,
╝Г╤И╔╚,1996,7,121.25,24.90,9.21095,
╝Г╤И╔╚,1996,8,121.25,24.90,4.25551,
╝Г╤И╔╚,1996,9,121.25,24.90,8.21542,
╝Г╤И╔╚,1996,10,121.25,24.90,1.37477,
╝Г╤И╔╚,1996,11,121.25,24.90,1.31475,
╝Г╤И╔╚,1996,12,121.25,24.90,0.166934,
╝Г╤И╔╚,1997,1,121.25,24.90,1.43167,
╝Г╤И╔╚,1997,2,121.25,24.90,7.70071,
╝Г╤И╔╚,1997,3,121.25,24.90,4.37549,
╝Г╤И╔╚,1997,4,121.25,24.90,1.2182,
╝Г╤И╔╚,1997,5,121.25,24.90,4.397,
╝Г╤И╔╚,1997,6,121.25,24.90,21.7468,
╝Г╤И╔╚,1997,7,121.25,24.90,4.50829,
╝Г╤И╔╚,1997,8,121.25,24.90,7.26326,
╝Г╤И╔╚,1997,9,121.25,24.90,4.33315,
╝Г╤И╔╚,1997,10,121.25,24.90,0.415544,
╝Г╤И╔╚,1997,11,121.25,24.90,0.653319,
╝Г╤И╔╚,1997,12,121.25,24.90,1.72753,
╝Г╤И╔╚,1998,1,121.25,24.90,4.84759,
╝Г╤И╔╚,1998,2,121.25,24.90,16.58,
╝Г╤И╔╚,1998,3,121.25,24.90,5.29593,
╝Г╤И╔╚,1998,4,121.25,24.90,6.70876,
╝Г╤И╔╚,1998,5,121.25,24.90,6.54985,
╝Г╤И╔╚,1998,6,121.25,24.90,4.95988,
╝Г╤И╔╚,1998,7,121.25,24.90,1.87801,
╝Г╤И╔╚,1998,8,121.25,24.90,4.93438,
╝Г╤И╔╚,1998,9,121.25,24.90,6.71248,
╝Г╤И╔╚,1998,10,121.25,24.90,13.2445,
╝Г╤И╔╚,1998,11,121.25,24.90,0.45161,
╝Г╤И╔╚,1998,12,121.25,24.90,3.63041,
╝Г╤И╔╚,1999,1,121.25,24.90,1.57986,
╝Г╤И╔╚,1999,2,121.25,24.90,0.760467,
╝Г╤И╔╚,1999,3,121.25,24.90,7.41112,
╝Г╤И╔╚,1999,4,121.25,24.90,1.4895,
╝Г╤И╔╚,1999,5,121.25,24.90,8.83641,
╝Г╤И╔╚,1999,6,121.25,24.90,7.30014,
╝Г╤И╔╚,1999,7,121.25,24.90,3.34458,
╝Г╤И╔╚,1999,8,121.25,24.90,7.41889,
╝Г╤И╔╚,1999,9,121.25,24.90,1.93053,
╝Г╤И╔╚,1999,10,121.25,24.90,1.86972,
╝Г╤И╔╚,1999,11,121.25,24.90,0.579387,
╝Г╤И╔╚,1999,12,121.25,24.90,2.5611,
╝Г╤И╔╚,2000,1,121.25,24.90,1.56555,
╝Г╤И╔╚,2000,2,121.25,24.90,10.6727,
╝Г╤И╔╚,2000,3,121.25,24.90,3.66313,
╝Г╤И╔╚,2000,4,121.25,24.90,10.061,
╝Г╤И╔╚,2000,5,121.25,24.90,1.77157,
╝Г╤И╔╚,2000,6,121.25,24.90,12.2971,
╝Г╤И╔╚,2000,7,121.25,24.90,4.61932,
╝Г╤И╔╚,2000,8,121.25,24.90,12.4697,
╝Г╤И╔╚,2000,9,121.25,24.90,2.57765,
╝Г╤И╔╚,2000,10,121.25,24.90,6.40784,
╝Г╤И╔╚,2000,11,121.25,24.90,5.87831,
╝Г╤И╔╚,2000,12,121.25,24.90,4.34021,
╝Г╤И╔╚,2001,1,121.25,24.90,5.1449,
╝Г╤И╔╚,2001,2,121.25,24.90,0.905949,
╝Г╤И╔╚,2001,3,121.25,24.90,5.5234,
╝Г╤И╔╚,2001,4,121.25,24.90,6.08765,
╝Г╤И╔╚,2001,5,121.25,24.90,4.75501,
╝Г╤И╔╚,2001,6,121.25,24.90,2.57265,
╝Г╤И╔╚,2001,7,121.25,24.90,5.52019,
╝Г╤И╔╚,2001,8,121.25,24.90,3.33976,
╝Г╤И╔╚,2001,9,121.25,24.90,38.1901,
╝Г╤И╔╚,2001,10,121.25,24.90,1.85422,
╝Г╤И╔╚,2001,11,121.25,24.90,0.272174,
╝Г╤И╔╚,2001,12,121.25,24.90,1.08964,
╝Г╤И╔╚,2002,1,121.25,24.90,1.77357,
╝Г╤И╔╚,2002,2,121.25,24.90,2.47658,
╝Г╤И╔╚,2002,3,121.25,24.90,3.85643,
╝Г╤И╔╚,2002,4,121.25,24.90,0.495725,
╝Г╤И╔╚,2002,5,121.25,24.90,2.48534,
╝Г╤И╔╚,2002,6,121.25,24.90,2.97263,
╝Г╤И╔╚,2002,7,121.25,24.90,7.92515,
╝Г╤И╔╚,2002,8,121.25,24.90,0.799867,
╝Г╤И╔╚,2002,9,121.25,24.90,4.61878,
╝Г╤И╔╚,2002,10,121.25,24.90,1.38606,
╝Г╤И╔╚,2002,11,121.25,24.90,0.6098,
╝Г╤И╔╚,2002,12,121.25,24.90,1.84087,
╝Г╤И╔╚,2003,1,121.25,24.90,1.30565,
╝Г╤И╔╚,2003,2,121.25,24.90,0.66099,
╝Г╤И╔╚,2003,3,121.25,24.90,2.27074,
╝Г╤И╔╚,2003,4,121.25,24.90,5.52503,
╝Г╤И╔╚,2003,5,121.25,24.90,1.75215,
╝Г╤И╔╚,2003,6,121.25,24.90,6.37122,
╝Г╤И╔╚,2003,7,121.25,24.90,2.20173,
╝Г╤И╔╚,2003,8,121.25,24.90,1.73631,
╝Г╤И╔╚,2003,9,121.25,24.90,3.66315,
╝Г╤И╔╚,2003,10,121.25,24.90,0.661462,
╝Г╤И╔╚,2003,11,121.25,24.90,0.630454,
╝Г╤И╔╚,2003,12,121.25,24.90,0.0641434,
╝Г╤И╔╚,2004,1,121.25,24.90,3.62515,
╝Г╤И╔╚,2004,2,121.25,24.90,5.65972,
╝Г╤И╔╚,2004,3,121.25,24.90,5.36586,
╝Г╤И╔╚,2004,4,121.25,24.90,2.20549,
╝Г╤И╔╚,2004,5,121.25,24.90,3.67963,
╝Г╤И╔╚,2004,6,121.25,24.90,0.0915971,
╝Г╤И╔╚,2004,7,121.25,24.90,6.93523,
╝Г╤И╔╚,2004,8,121.25,24.90,11.5705,
╝Г╤И╔╚,2004,9,121.25,24.90,17.7903,
╝Г╤И╔╚,2004,10,121.25,24.90,4.96703,
╝Г╤И╔╚,2004,11,121.25,24.90,0.219377,
╝Г╤И╔╚,2004,12,121.25,24.90,2.96992,
╝Г╤И╔╚,2005,1,121.25,24.90,1.61735,
╝Г╤И╔╚,2005,2,121.25,24.90,8.36185,
╝Г╤И╔╚,2005,3,121.25,24.90,7.58354,
╝Г╤И╔╚,2005,4,121.25,24.90,1.4673,
╝Г╤И╔╚,2005,5,121.25,24.90,10.3651,
╝Г╤И╔╚,2005,6,121.25,24.90,4.59388,
╝Г╤И╔╚,2005,7,121.25,24.90,4.95186,
╝Г╤И╔╚,2005,8,121.25,24.90,12.7255,
╝Г╤И╔╚,2005,9,121.25,24.90,2.5938,
╝Г╤И╔╚,2005,10,121.25,24.90,1.96359,
╝Г╤И╔╚,2005,11,121.25,24.90,0.465066,
╝Г╤И╔╚,2005,12,121.25,24.90,0.161118,
╝Г╤И╔╚,2006,1,121.25,24.90,2.14319,
╝Г╤И╔╚,2006,2,121.25,24.90,2.88179,
╝Г╤И╔╚,2006,3,121.25,24.90,6.29896,
╝Г╤И╔╚,2006,4,121.25,24.90,6.23618,
╝Г╤И╔╚,2006,5,121.25,24.90,4.01916,
╝Г╤И╔╚,2006,6,121.25,24.90,4.32211,
╝Г╤И╔╚,2006,7,121.25,24.90,4.96816,
╝Г╤И╔╚,2006,8,121.25,24.90,1.59397,
╝Г╤И╔╚,2006,9,121.25,24.90,9.32538,
╝Г╤И╔╚,2006,10,121.25,24.90,0.000309443,
╝Г╤И╔╚,2006,11,121.25,24.90,3.17512,
╝Г╤И╔╚,2006,12,121.25,24.90,3.88141,
╝Г╤И╔╚,2007,1,121.25,24.90,2.40089,
╝Г╤И╔╚,2007,2,121.25,24.90,2.06741,
╝Г╤И╔╚,2007,3,121.25,24.90,7.71108,
╝Г╤И╔╚,2007,4,121.25,24.90,7.18371,
╝Г╤И╔╚,2007,5,121.25,24.90,3.55381,
╝Г╤И╔╚,2007,6,121.25,24.90,15.2805,
╝Г╤И╔╚,2007,7,121.25,24.90,1.44166,
╝Г╤И╔╚,2007,8,121.25,24.90,3.93965,
╝Г╤И╔╚,2007,9,121.25,24.90,9.24772,
╝Г╤И╔╚,2007,10,121.25,24.90,6.88802,
╝Г╤И╔╚,2007,11,121.25,24.90,5.61342,
╝Г╤И╔╚,2007,12,121.25,24.90,0.905944,
╝Г╤И╔╚,2008,1,121.25,24.90,2.56121,
╝Г╤И╔╚,2008,2,121.25,24.90,5.92451,
╝Г╤И╔╚,2008,3,121.25,24.90,5.3867,
╝Г╤И╔╚,2008,4,121.25,24.90,5.9627,
╝Г╤И╔╚,2008,5,121.25,24.90,6.92905,
╝Г╤И╔╚,2008,6,121.25,24.90,8.99288,
╝Г╤И╔╚,2008,7,121.25,24.90,6.92344,
╝Г╤И╔╚,2008,8,121.25,24.90,0.123363,
╝Г╤И╔╚,2008,9,121.25,24.90,21.2526,
╝Г╤И╔╚,2008,10,121.25,24.90,0.418501,
╝Г╤И╔╚,2008,11,121.25,24.90,4.32888,
╝Г╤И╔╚,2008,12,121.25,24.90,1.21111,
╝Г╤И╔╚,2009,1,121.25,24.90,0.881499,
╝Г╤И╔╚,2009,2,121.25,24.90,0.991214,
╝Г╤И╔╚,2009,3,121.25,24.90,6.1986,
╝Г╤И╔╚,2009,4,121.25,24.90,3.02058,
╝Г╤И╔╚,2009,5,121.25,24.90,0.718374,
╝Г╤И╔╚,2009,6,121.25,24.90,8.00652,
╝Г╤И╔╚,2009,7,121.25,24.90,0.784398,
╝Г╤И╔╚,2009,8,121.25,24.90,7.98301,
╝Г╤И╔╚,2009,9,121.25,24.90,1.16768,
╝Г╤И╔╚,2009,10,121.25,24.90,4.21196,
╝Г╤И╔╚,2009,11,121.25,24.90,2.09295,
╝Г╤И╔╚,2009,12,121.25,24.90,1.50717,
╝Г╤И╔╚,2010,1,121.25,24.90,3.93675,
╝Г╤И╔╚,2010,2,121.25,24.90,8.82098,
╝Г╤И╔╚,2010,3,121.25,24.90,2.42208,
╝Г╤И╔╚,2010,4,121.25,24.90,5.26007,
╝Г╤И╔╚,2010,5,121.25,24.90,6.95452,
╝Г╤И╔╚,2010,6,121.25,24.90,10.8201,
╝Г╤И╔╚,2010,7,121.25,24.90,1.81833,
╝Г╤И╔╚,2010,8,121.25,24.90,5.28965,
╝Г╤И╔╚,2010,9,121.25,24.90,4.17167,
╝Г╤И╔╚,2010,10,121.25,24.90,6.60067,
╝Г╤И╔╚,2010,11,121.25,24.90,1.44393,
╝Г╤И╔╚,2010,12,121.25,24.90,2.66245,
╝Г╤И╔╚,2011,1,121.25,24.90,3.40454,
╝Г╤И╔╚,2011,2,121.25,24.90,2.4049,
╝Г╤И╔╚,2011,3,121.25,24.90,3.94498,
╝Г╤И╔╚,2011,4,121.25,24.90,1.3388,
╝Г╤И╔╚,2011,5,121.25,24.90,7.24906,
╝Г╤И╔╚,2011,6,121.25,24.90,14.4129,
╝Г╤И╔╚,2011,7,121.25,24.90,8.29795,
╝Г╤И╔╚,2011,8,121.25,24.90,4.56886,
╝Г╤И╔╚,2011,9,121.25,24.90,0.757266,
╝Г╤И╔╚,2011,10,121.25,24.90,3.42712,
╝Г╤И╔╚,2011,11,121.25,24.90,8.12052,
╝Г╤И╔╚,2011,12,121.25,24.90,5.0768,
╝Г╤И╔╚,2012,1,121.25,24.90,6.27489,
╝Г╤И╔╚,2012,2,121.25,24.90,9.62177,
╝Г╤И╔╚,2012,3,121.25,24.90,3.70313,
╝Г╤И╔╚,2012,4,121.25,24.90,8.52243,
╝Г╤И╔╚,2012,5,121.25,24.90,7.85582,
╝Г╤И╔╚,2012,6,121.25,24.90,18.9046,
╝Г╤И╔╚,2012,7,121.25,24.90,4.02384,
╝Г╤И╔╚,2012,8,121.25,24.90,18.5061,
╝Г╤И╔╚,2012,9,121.25,24.90,3.32695,
╝Г╤И╔╚,2012,10,121.25,24.90,1.53326,
╝Г╤И╔╚,2012,11,121.25,24.90,10.6744,
╝Г╤И╔╚,2012,12,121.25,24.90,6.79493,
╝Г╤И╔╚,2013,1,121.25,24.90,2.67788,
╝Г╤И╔╚,2013,2,121.25,24.90,0.540323,
╝Г╤И╔╚,2013,3,121.25,24.90,2.26554,
╝Г╤И╔╚,2013,4,121.25,24.90,10.7402,
╝Г╤И╔╚,2013,5,121.25,24.90,10.2692,
╝Г╤И╔╚,2013,6,121.25,24.90,3.57436,
╝Г╤И╔╚,2013,7,121.25,24.90,5.91408,
╝Г╤И╔╚,2013,8,121.25,24.90,22.7295,
╝Г╤И╔╚,2013,9,121.25,24.90,3.04885,
╝Г╤И╔╚,2013,10,121.25,24.90,2.58932,
╝Г╤И╔╚,2013,11,121.25,24.90,1.71503,
╝Г╤И╔╚,2013,12,121.25,24.90,7.51711,
╝Г╤И╔╚,2014,1,121.25,24.90,0.863569,
╝Г╤И╔╚,2014,2,121.25,24.90,7.4405,
╝Г╤И╔╚,2014,3,121.25,24.90,5.79186,
╝Г╤И╔╚,2014,4,121.25,24.90,2.99681,
╝Г╤И╔╚,2014,5,121.25,24.90,13.1199,
╝Г╤И╔╚,2014,6,121.25,24.90,6.23832,
╝Г╤И╔╚,2014,7,121.25,24.90,5.6879,
╝Г╤И╔╚,2014,8,121.25,24.90,1.75988,
╝Г╤И╔╚,2014,9,121.25,24.90,3.45653,
╝Г╤И╔╚,2014,10,121.25,24.90,1.44168,
╝Г╤И╔╚,2014,11,121.25,24.90,2.90623,
╝Г╤И╔╚,2014,12,121.25,24.90,3.062,
╝Г╤И╔╚,2015,1,121.25,24.90,0.808215,
╝Г╤И╔╚,2015,2,121.25,24.90,2.46163,
╝Г╤И╔╚,2015,3,121.25,24.90,5.96595,
╝Г╤И╔╚,2015,4,121.25,24.90,2.71912,
╝Г╤И╔╚,2015,5,121.25,24.90,9.14156,
╝Г╤И╔╚,2015,6,121.25,24.90,2.08896,
╝Г╤И╔╚,2015,7,121.25,24.90,2.79225,
╝Г╤И╔╚,2015,8,121.25,24.90,9.69456,
╝Г╤И╔╚,2015,9,121.25,24.90,7.11831,
╝Г╤И╔╚,2015,10,121.25,24.90,3.17621,
╝Г╤И╔╚,2015,11,121.25,24.90,0.753975,
╝Г╤И╔╚,2015,12,121.25,24.90,2.99134,
╝Г╤И╔╚,2016,1,121.25,24.90,10.9707,
╝Г╤И╔╚,2016,2,121.25,24.90,3.95462,
╝Г╤И╔╚,2016,3,121.25,24.90,10.5206,
╝Г╤И╔╚,2016,4,121.25,24.90,6.82145,
╝Г╤И╔╚,2016,5,121.25,24.90,5.87056,
╝Г╤И╔╚,2016,6,121.25,24.90,7.96857,
╝Г╤И╔╚,2016,7,121.25,24.90,2.49329,
╝Г╤И╔╚,2016,8,121.25,24.90,2.78296,
╝Г╤И╔╚,2016,9,121.25,24.90,9.5659,
╝Г╤И╔╚,2016,10,121.25,24.90,2.58301,
╝Г╤И╔╚,2016,11,121.25,24.90,4.09267,
╝Г╤И╔╚,2016,12,121.25,24.90,0.605987,
╝Г╤И╔╚,2017,1,121.25,24.90,1.06458,
╝Г╤И╔╚,2017,2,121.25,24.90,3.89203,
╝Г╤И╔╚,2017,3,121.25,24.90,6.46055,
╝Г╤И╔╚,2017,4,121.25,24.90,4.173,
╝Г╤И╔╚,2017,5,121.25,24.90,3.52246,
╝Г╤И╔╚,2017,6,121.25,24.90,16.4555,
╝Г╤И╔╚,2017,7,121.25,24.90,6.93368,
╝Г╤И╔╚,2017,8,121.25,24.90,0.982165,
╝Г╤И╔╚,2017,9,121.25,24.90,1.27298,
╝Г╤И╔╚,2017,10,121.25,24.90,5.64961,
╝Г╤И╔╚,2017,11,121.25,24.90,3.14047,
╝Г╤И╔╚,2017,12,121.25,24.90,1.74284,
╝Г╤И╔╚,2018,1,121.25,24.90,9.038,
╝Г╤И╔╚,2018,2,121.25,24.90,5.23597,
╝Г╤И╔╚,2018,3,121.25,24.90,1.70852,
╝Г╤И╔╚,2018,4,121.25,24.90,2.35574,
╝Г╤И╔╚,2018,5,121.25,24.90,1.48665,
╝Г╤И╔╚,2018,6,121.25,24.90,3.48398,
╝Г╤И╔╚,2018,7,121.25,24.90,4.42148,
╝Г╤И╔╚,2018,8,121.25,24.90,8.97826,
╝Г╤И╔╚,2018,9,121.25,24.90,5.67457,
╝Г╤И╔╚,2018,10,121.25,24.90,3.44109,
╝Г╤И╔╚,2018,11,121.25,24.90,1.69885,
╝Г╤И╔╚,2018,12,121.25,24.90,1.50598,
╝Г╤И╔╚,2019,1,121.25,24.90,1.37351,
╝Г╤И╔╚,2019,2,121.25,24.90,2.1546,
╝Г╤И╔╚,2019,3,121.25,24.90,8.07359,
╝Г╤И╔╚,2019,4,121.25,24.90,4.99773,
╝Г╤И╔╚,2019,5,121.25,24.90,10.5066,
╝Г╤И╔╚,2019,6,121.25,24.90,13.5073,
╝Г╤И╔╚,2019,7,121.25,24.90,5.91181,
╝Г╤И╔╚,2019,8,121.25,24.90,8.35817,
╝Г╤И╔╚,2019,9,121.25,24.90,7.35747,
╝Г╤И╔╚,2019,10,121.25,24.90,0.532546,
╝Г╤И╔╚,2019,11,121.25,24.90,0.302003,
╝Г╤И╔╚,2019,12,121.25,24.90,4.90178,
╝Г╤И╔╚,2020,1,121.25,24.90,1.13615,
╝Г╤И╔╚,2020,2,121.25,24.90,1.27102,
╝Г╤И╔╚,2020,3,121.25,24.90,6.14583,
╝Г╤И╔╚,2020,4,121.25,24.90,2.71916,
╝Г╤И╔╚,2020,5,121.25,24.90,12.4101,
╝Г╤И╔╚,2020,6,121.25,24.90,1.29543,
╝Г╤И╔╚,2020,7,121.25,24.90,2.22779,
╝Г╤И╔╚,2020,8,121.25,24.90,6.0056,
╝Г╤И╔╚,2020,9,121.25,24.90,3.56659,
╝Г╤И╔╚,2020,10,121.25,24.90,0.790335,
╝Г╤И╔╚,2020,11,121.25,24.90,0.418535,
╝Г╤И╔╚,2020,12,121.25,24.90,3.41923,
╝Г╤И╔╚,1960,1,121.25,24.95,3.27897,
╝Г╤И╔╚,1960,2,121.25,24.95,0.34318,
╝Г╤И╔╚,1960,3,121.25,24.95,4.70498,
╝Г╤И╔╚,1960,4,121.25,24.95,6.20197,
╝Г╤И╔╚,1960,5,121.25,24.95,8.21933,
╝Г╤И╔╚,1960,6,121.25,24.95,7.65125,
╝Г╤И╔╚,1960,7,121.25,24.95,5.26595,
╝Г╤И╔╚,1960,8,121.25,24.95,21.4253,
╝Г╤И╔╚,1960,9,121.25,24.95,6.1869,
╝Г╤И╔╚,1960,10,121.25,24.95,1.70322,
╝Г╤И╔╚,1960,11,121.25,24.95,1.40118,
╝Г╤И╔╚,1960,12,121.25,24.95,1.84534,
╝Г╤И╔╚,1961,1,121.25,24.95,1.81073,
╝Г╤И╔╚,1961,2,121.25,24.95,4.8695,
╝Г╤И╔╚,1961,3,121.25,24.95,9.17607,
╝Г╤И╔╚,1961,4,121.25,24.95,3.11753,
╝Г╤И╔╚,1961,5,121.25,24.95,5.22796,
╝Г╤И╔╚,1961,6,121.25,24.95,0.88542,
╝Г╤И╔╚,1961,7,121.25,24.95,6.09551,
╝Г╤И╔╚,1961,8,121.25,24.95,3.68175,
╝Г╤И╔╚,1961,9,121.25,24.95,10.1121,
╝Г╤И╔╚,1961,10,121.25,24.95,1.05431,
╝Г╤И╔╚,1961,11,121.25,24.95,2.5122,
╝Г╤И╔╚,1961,12,121.25,24.95,3.09788,
╝Г╤И╔╚,1962,1,121.25,24.95,2.77538,
╝Г╤И╔╚,1962,2,121.25,24.95,2.53539,
╝Г╤И╔╚,1962,3,121.25,24.95,8.32728,
╝Г╤И╔╚,1962,4,121.25,24.95,3.7352,
╝Г╤И╔╚,1962,5,121.25,24.95,3.06492,
╝Г╤И╔╚,1962,6,121.25,24.95,6.16887,
╝Г╤И╔╚,1962,7,121.25,24.95,4.08118,
╝Г╤И╔╚,1962,8,121.25,24.95,4.36317,
╝Г╤И╔╚,1962,9,121.25,24.95,5.01199,
╝Г╤И╔╚,1962,10,121.25,24.95,2.77457,
╝Г╤И╔╚,1962,11,121.25,24.95,3.48087,
╝Г╤И╔╚,1962,12,121.25,24.95,0.260677,
╝Г╤И╔╚,1963,1,121.25,24.95,0.424907,
╝Г╤И╔╚,1963,2,121.25,24.95,1.19225,
╝Г╤И╔╚,1963,3,121.25,24.95,2.81522,
╝Г╤И╔╚,1963,4,121.25,24.95,0.938886,
╝Г╤И╔╚,1963,5,121.25,24.95,1.75903,
╝Г╤И╔╚,1963,6,121.25,24.95,4.00283,
╝Г╤И╔╚,1963,7,121.25,24.95,2.98496,
╝Г╤И╔╚,1963,8,121.25,24.95,0.378204,
╝Г╤И╔╚,1963,9,121.25,24.95,13.7661,
╝Г╤И╔╚,1963,10,121.25,24.95,0.0596142,
╝Г╤И╔╚,1963,11,121.25,24.95,1.75493,
╝Г╤И╔╚,1963,12,121.25,24.95,1.49842,
╝Г╤И╔╚,1964,1,121.25,24.95,6.43702,
╝Г╤И╔╚,1964,2,121.25,24.95,3.98402,
╝Г╤И╔╚,1964,3,121.25,24.95,1.10907,
╝Г╤И╔╚,1964,4,121.25,24.95,0,
╝Г╤И╔╚,1964,5,121.25,24.95,1.98458,
╝Г╤И╔╚,1964,6,121.25,24.95,7.23505,
╝Г╤И╔╚,1964,7,121.25,24.95,0.758353,
╝Г╤И╔╚,1964,8,121.25,24.95,7.13453,
╝Г╤И╔╚,1964,9,121.25,24.95,1.85779,
╝Г╤И╔╚,1964,10,121.25,24.95,0.917249,
╝Г╤И╔╚,1964,11,121.25,24.95,0.271969,
╝Г╤И╔╚,1964,12,121.25,24.95,1.5782,
╝Г╤И╔╚,1965,1,121.25,24.95,4.00664,
╝Г╤И╔╚,1965,2,121.25,24.95,0.947287,
╝Г╤И╔╚,1965,3,121.25,24.95,3.21475,
╝Г╤И╔╚,1965,4,121.25,24.95,4.18604,
╝Г╤И╔╚,1965,5,121.25,24.95,5.83646,
╝Г╤И╔╚,1965,6,121.25,24.95,2.02189,
╝Г╤И╔╚,1965,7,121.25,24.95,3.28087,
╝Г╤И╔╚,1965,8,121.25,24.95,4.29608,
╝Г╤И╔╚,1965,9,121.25,24.95,1.86062,
╝Г╤И╔╚,1965,10,121.25,24.95,0.64593,
╝Г╤И╔╚,1965,11,121.25,24.95,1.97886,
╝Г╤И╔╚,1965,12,121.25,24.95,1.74429,
╝Г╤И╔╚,1966,1,121.25,24.95,0.731007,
╝Г╤И╔╚,1966,2,121.25,24.95,4.12374,
╝Г╤И╔╚,1966,3,121.25,24.95,6.13127,
╝Г╤И╔╚,1966,4,121.25,24.95,5.94656,
╝Г╤И╔╚,1966,5,121.25,24.95,0.898871,
╝Г╤И╔╚,1966,6,121.25,24.95,20.938,
╝Г╤И╔╚,1966,7,121.25,24.95,3.80403,
╝Г╤И╔╚,1966,8,121.25,24.95,6.00279,
╝Г╤И╔╚,1966,9,121.25,24.95,11.568,
╝Г╤И╔╚,1966,10,121.25,24.95,0.603,
╝Г╤И╔╚,1966,11,121.25,24.95,0.427003,
╝Г╤И╔╚,1966,12,121.25,24.95,1.38289,
╝Г╤И╔╚,1967,1,121.25,24.95,3.32614,
╝Г╤И╔╚,1967,2,121.25,24.95,5.87864,
╝Г╤И╔╚,1967,3,121.25,24.95,2.07994,
╝Г╤И╔╚,1967,4,121.25,24.95,3.40547,
╝Г╤И╔╚,1967,5,121.25,24.95,5.51755,
╝Г╤И╔╚,1967,6,121.25,24.95,4.04313,
╝Г╤И╔╚,1967,7,121.25,24.95,3.22022,
╝Г╤И╔╚,1967,8,121.25,24.95,1.85179,
╝Г╤И╔╚,1967,9,121.25,24.95,2.75314,
╝Г╤И╔╚,1967,10,121.25,24.95,7.62688,
╝Г╤И╔╚,1967,11,121.25,24.95,2.30798,
╝Г╤И╔╚,1967,12,121.25,24.95,2.75131,
╝Г╤И╔╚,1968,1,121.25,24.95,0.00718029,
╝Г╤И╔╚,1968,2,121.25,24.95,14.8148,
╝Г╤И╔╚,1968,3,121.25,24.95,6.59274,
╝Г╤И╔╚,1968,4,121.25,24.95,1.06973,
╝Г╤И╔╚,1968,5,121.25,24.95,7.92305,
╝Г╤И╔╚,1968,6,121.25,24.95,12.1302,
╝Г╤И╔╚,1968,7,121.25,24.95,3.14356,
╝Г╤И╔╚,1968,8,121.25,24.95,3.07445,
╝Г╤И╔╚,1968,9,121.25,24.95,1.88923,
╝Г╤И╔╚,1968,10,121.25,24.95,0.897358,
╝Г╤И╔╚,1968,11,121.25,24.95,0,
╝Г╤И╔╚,1968,12,121.25,24.95,0.00086002,
╝Г╤И╔╚,1969,1,121.25,24.95,1.06593,
